rule_id,need_id,logic_group,priority,if_column,operator,target_value,comparator_type,weight,threshold,aggregation,action,confidence_note,source_reference,implementation_note
R153,N06,display,3,swallowing_3,==,1,boolean,1,2,sum,flag,嚥下　おかゆ・ゼリー・とろみ食でも含ませてしまい呑み込みにくい,,column_display_text連動
R154,N06,display,4,swallowing_4,==,1,boolean,1,2,sum,flag,嚥下　嚥下できない,,column_display_text連動
R155,N06,display,5,oral_teeth_gum_1,==,1,boolean,1,2,sum,flag,開口　開口には応じないが徒手的に2横指程度開口可能（要注意）,,column_display_text連動
R156,N06,display,6,oral_teeth_gum_2,==,1,boolean,1,2,sum,flag,開口	食いしばりや顎関節の拘縮のため開口量が1横指程度（問題あり）,,column_display_text連動
R157,N06,display,7,oral_saliva_flow_1,==,1,boolean,1,2,sum,flag,口臭　口腔に近づくと口臭を感じる（要注意）,,column_display_text連動
R158,N06,display,8,oral_saliva_flow_2,==,1,boolean,1,2,sum,flag,口臭　室内に口臭由来のにおいを感じる（問題あり）,,column_display_text連動
R159,N06,display,9,oral_dryness_1,==,1,boolean,1,2,sum,flag,よだれ　なし　嚥下反射の低下を疑うが、よだれなし（要注意）,,column_display_text連動
R160,N06,display,10,oral_dryness_2,==,1,boolean,1,2,sum,flag,よだれ　あり　嚥下反射の低下による（問題あり）,,column_display_text連動
R161,N06,display,11,oral_saliva_1,==,1,boolean,1,2,sum,flag,口腔乾燥度・唾液　唾液あり・唾液が少なくネバネバ（要注意）,,column_display_text連動
R162,N06,display,12,oral_saliva_2,==,1,boolean,1,2,sum,flag,口腔乾燥度・唾液　明らかに抵抗が増し、粘膜にくっつきそうになる・唾液が少なくカラカラ（問題あり）,,column_display_text連動
R163,N06,display,13,oral_denture_condition_1,==,1,boolean,1,2,sum,flag,歯・義歯　部分的に歯垢や食物残渣がある・動揺する歯があるが、ケアの妨げにならない程度（要注意）,,column_display_text連動
R164,N06,display,14,oral_denture_condition_2,==,1,boolean,1,2,sum,flag,歯・義歯　歯垢・歯石が多量に付着・抜けそうな歯がある（問題あり）,,column_display_text連動
R165,N06,display,15,oral_tongue_1,==,1,boolean,1,2,sum,flag,粘膜全体　乾燥・発赤など色調のの変化（要注意）,,column_display_text連動
R166,N06,display,16,oral_tongue_2,==,1,boolean,1,2,sum,flag,粘膜全体　自然出血、潰瘍、カンジダ、気道分泌物剥離上皮、凝血の塊などが目立ち、強固に付着（問題あり）,,column_display_text連動
R167,N06,display,17,oral_tongue_surface_1,==,1,boolean,1,2,sum,flag,舌　乳頭が明確でなくテカリがある(舌苔ができ白い)、乳頭ない(平滑舌)（要注意）,,column_display_text連動
R168,N06,display,18,oral_tongue_surface_2,==,1,boolean,1,2,sum,flag,舌　水疱/ひび割れている（問題あり）,,column_display_text連動
R169,N06,display,19,oral_mucosa_1,==,1,boolean,1,2,sum,flag,口腔　亀裂あり　口角炎（要注意）,,column_display_text連動
R170,N06,display,20,oral_gum_1,==,1,boolean,1,2,sum,flag,歯肉　浮腫、ブラッシングで出血、発赤（要注意）,,column_display_text連動
R171,N06,display,21,oral_gum_2,==,1,boolean,1,2,sum,flag,歯肉　自然に出血、圧すと出血（問題あり）,,column_display_text連動
R172,N07,display,1,room_cleanliness_1b,==,1,boolean,1,2,sum,flag,居室の清潔　掃除はされず、ごみが散らかっている,,column_display_text連動
R173,N07,display,2,room_cleanliness_2a,==,1,boolean,1,2,sum,flag,居室の清潔　室内は汚く、ごみや排泄物で不衛生な状態,,column_display_text連動
R174,N07,display,3,oral_saliva_flow_1,==,1,boolean,1,2,sum,flag,口臭　口腔に近づくと口臭を感じる（要注意）,,column_display_text連動
R175,N07,display,4,oral_saliva_flow_2,==,1,boolean,1,2,sum,flag,口臭　室内に口臭由来のにおいを感じる（問題あり）,,column_display_text連動
R176,N07,display,5,oral_dryness_1,==,1,boolean,1,2,sum,flag,よだれ　なし　嚥下反射の低下を疑うが、よだれなし（要注意）,,column_display_text連動
R177,N07,display,6,oral_dryness_2,==,1,boolean,1,2,sum,flag,よだれ　あり　嚥下反射の低下による（問題あり）,,column_display_text連動
R178,N07,display,7,oral_saliva_1,==,1,boolean,1,2,sum,flag,口腔乾燥度・唾液　唾液あり・唾液が少なくネバネバ（要注意）,,column_display_text連動
R179,N07,display,8,oral_saliva_2,==,1,boolean,1,2,sum,flag,口腔乾燥度・唾液　明らかに抵抗が増し、粘膜にくっつきそうになる・唾液が少なくカラカラ（問題あり）,,column_display_text連動
R180,N07,display,9,skin_nail_care_1,==,1,boolean,1,2,sum,flag,清潔・整容　時折、入浴（シャワー浴）・保清・シャンプー・髭剃・整髪・更衣ができるが、肌に汚れが目立つ,,column_display_text連動
R181,N07,display,10,skin_nail_care_2,==,1,boolean,1,2,sum,flag,清潔・整容　たまに、入浴（シャワー浴）・保清・シャンプー・髭剃・整髪・更衣ができるが、汚れが目立つ,,column_display_text連動
R182,N07,display,11,skin_nail_care_3,==,1,boolean,1,2,sum,flag,清潔・整容　めったに、入浴（シャワー浴）・保清・シャンプー・髭剃・整髪・更衣をせず、汚れている,,column_display_text連動
R183,N07,display,12,bedsore_wound_1,==,1,boolean,1,2,sum,flag, 皮膚・爪の状態　全身の皮膚や爪の汚れ、発赤、湿疹、水疱、かゆみ、発汗、悪臭、ドライスキンなくきれいである,,column_display_text連動
R184,N07,display,13,bedsore_wound_2,==,1,boolean,1,2,sum,flag, 皮膚・爪の状態　足の色の変化、冷感、足背動脈や後脛骨動脈の拍知、痛みや知覚障がいがある,,column_display_text連動
R185,N07,display,14,bedsore_wound_3,==,1,boolean,1,2,sum,flag, 皮膚・爪の状態　爪白癬、まき爪、肥厚爪（肥厚爪甲）、脚趾、壊疽、外反母趾、内反小趾、,,column_display_text連動
R186,N08,display,1,urination_status_1,==,1,boolean,1,2,sum,flag,尿の状態　問題あり(血が混じっている・濁っている・フワフワ浮いているものがある・強い尿臭あり),,column_display_text連動
R187,N08,display,2,urination_1,==,1,boolean,1,2,sum,flag,尿意　なし,,column_display_text連動
R188,N08,display,3,urination_frequency_1,==,1,boolean,1,2,sum,flag,尿の回数　１日１～２回,,column_display_text連動
R189,N08,display,4,urination_frequency_2,==,1,boolean,1,2,sum,flag,尿の回数　昼間８回以上・夜間３回以上,,column_display_text連動
R190,N08,display,5,urination_control_1,==,1,boolean,1,2,sum,flag,排尿のコントロール　くしゃみ・咳で漏れる、トイレに間に合わない、下腹部に違和感がある,,column_display_text連動
R191,N08,display,6,urination_control_2,==,1,boolean,1,2,sum,flag,排尿のコントロール　いつもお腹に力を入れいきんで出している、残尿感がある、陰部が痒い,,column_display_text連動
R192,N08,display,7,urination_control_3,==,1,boolean,1,2,sum,flag,排尿のコントロール　昼夜問わず失禁する、排尿痛がある、下腹部が痛い,,column_display_text連動
R193,N08,display,8,defecation_status_a,==,1,boolean,1,2,sum,flag,便の状態　問題あり　コロコロ便,,column_display_text連動
R194,N08,display,9,defecation_status_b,==,1,boolean,1,2,sum,flag,便の状態　問題あり　凸凹した硬い便,,column_display_text連動
R195,N08,display,10,defecation_status_c,==,1,boolean,1,2,sum,flag,便の状態　問題あり　軟らかすぎていない状態,,column_display_text連動
R196,N08,display,11,defecation_status_d,==,1,boolean,1,2,sum,flag,便の状態　問題あり　水様便,,column_display_text連動
R197,N08,display,12,defecation_status_e,==,1,boolean,1,2,sum,flag,便の状態　問題あり　色がついている便（あざやかな赤色、白色、黒色、鉛色、黄色、赤褐色）,,column_display_text連動
R198,N08,display,13,defecation_frequency_1,==,1,boolean,1,2,sum,flag,排便の周期　排便の周期がなく　お腹が張って苦しい,,column_display_text連動
R199,N08,display,14,defecation_frequency_2,==,1,boolean,1,2,sum,flag,排便の周期　決まった時間（食後）に排便訓練をしていないので便秘となっている,,column_display_text連動
R200,N08,display,15,defecation_control_1,==,1,boolean,1,2,sum,flag,排便コントロール　通常は便失禁しない（まれにある）,,column_display_text連動
R201,N08,display,16,defecation_control_2,==,1,boolean,1,2,sum,flag,排便コントロール　月に何回か失禁するが毎週ではない,,column_display_text連動
R202,N08,display,17,defecation_control_3,==,1,boolean,1,2,sum,flag,排便コントロール　週に1回以上失禁するが、若干コントロールが保たれている,,column_display_text連動
R203,N08,display,18,defecation_control_4,==,1,boolean,1,2,sum,flag,排便コントロール　完全な失禁状態（コントロールできない）で汚れてしまう,,column_display_text連動
R204,N08,display,19,defecation_method_1,==,1,boolean,1,2,sum,flag,排便の調整方法　食事や水分・腸の刺激、排便訓練など、時々の下剤で調整できている,,column_display_text連動
R205,N08,display,20,defecation_method_2,==,1,boolean,1,2,sum,flag,排便の調整方法　下剤、敵便、浣腸等で主に調整。食事、運動、排便訓練はたまに行う,,column_display_text連動
R206,N08,display,21,defecation_method_3,==,1,boolean,1,2,sum,flag,排便の調整方法　一貫して下剤・敵便・浣腸で調整。食事、水分、運動、排便訓練はほとんど行う,,column_display_text連動
R207,N08,display,22,defecation_method_4,==,1,boolean,1,2,sum,flag,排便の調整方法　多剤の下剤使用、食事、水分、運動等の刺激・調整が全くない,,column_display_text連動
R209,N09,display,24,bedsore_wound_1,==,1,boolean,1,2,sum,flag,皮膚・爪の状態　全身の皮膚や爪の汚れ、発赤、湿疹、水疱、かゆみ、発汗、悪臭、ドライスキンなくきれいである,,column_display_text連動
R210,N09,display,25,bedsore_wound_2,==,1,boolean,1,2,sum,flag,皮膚・爪の状態　足の色の変化、冷感、足背動脈や後脛骨動脈の拍知、痛みや知覚障がいがある,,column_display_text連動
R211,N09,display,26,bedsore_wound_3,==,1,boolean,1,2,sum,flag,皮膚・爪の状態　爪白癬、まき爪、肥厚爪（肥厚爪甲）、脚趾、壊疽、外反母趾、内反小趾、,,column_display_text連動
R212,N09,display,27,skin_condition_1,==,1,boolean,1,2,sum,flag,創傷　傷が治るために盛り上がった肉のかたまりができている,,column_display_text連動
R213,N09,display,28,skin_condition_2,==,1,boolean,1,2,sum,flag,創傷　盛り上がった新しい肉のかたまりができはじめたばかり,,column_display_text連動
R214,N09,display,29,skin_condition_3,==,1,boolean,1,2,sum,flag,創傷　治療はしていない、放置状態である,,column_display_text連動
R215,N09,display,1,urination_control_1,==,1,boolean,1,2,sum,flag,排尿のコントロール　くしゃみ・咳で漏れる、トイレに間に合わない、下腹部に違和感がある,,column_display_text連動
R216,N09,display,2,urination_control_2,==,1,boolean,1,2,sum,flag,排尿のコントロール　いつもお腹に力を入れいきんで出している、残尿感がある、陰部が痒い,,column_display_text連動
R217,N09,display,3,urination_control_3,==,1,boolean,1,2,sum,flag,排尿のコントロール　昼夜問わず失禁する、排尿痛がある、下腹部が痛い,,column_display_text連動
R218,N09,display,4,defecation_control_1,==,1,boolean,1,2,sum,flag,排便コントロール　通常は便失禁しない（まれにある）,,column_display_text連動
R219,N09,display,5,defecation_control_2,==,1,boolean,1,2,sum,flag,排便コントロール　月に何回か失禁するが毎週ではない,,column_display_text連動
R220,N09,display,30,defecation_control_3,==,1,boolean,1,2,sum,flag,排便コントロール　週に1回以上失禁するが、若干コントロールが保たれている,,column_display_text連動
R221,N09,display,6,defecation_control_4,==,1,boolean,1,2,sum,flag,排便コントロール　完全な失禁状態（コントロールできない）で汚れてしまう,,column_display_text連動
R226,N09,display,7,wound_depth_d1,==,1,boolean,1,2,sum,flag,褥瘡深さ　真皮までの損傷,,column_display_text連動
R227,N09,display,12,wound_depth_d3,==,1,boolean,1,2,sum,flag,褥瘡深さ　皮下組織までの損傷,,column_display_text連動
R228,N09,display,13,wound_depth_d4,==,1,boolean,1,2,sum,flag,褥瘡深さ　皮下組織を超える損傷,,column_display_text連動
R229,N09,display,14,wound_depth_d5,==,1,boolean,1,2,sum,flag,褥瘡深さ　関節腔、体腔に至る損傷,,column_display_text連動
R230,N09,display,15,wound_depth_dti,==,1,boolean,1,2,sum,flag,褥瘡深さ　深部損傷疑い(DTI),,column_display_text連動
R231,N09,display,16,wound_depth_du,==,1,boolean,1,2,sum,flag,褥瘡深さ　壊死組織で覆われ深さの判定が不能,,column_display_text連動
R232,N09,display,17,wound_exudate_e1,==,1,boolean,1,2,sum,flag,褥瘡滲出液　少量・毎日のドレッシング交換をしない,,column_display_text連動
R233,N09,display,18,wound_exudate_e3,==,1,boolean,1,2,sum,flag,褥瘡滲出液　中等量・1日1回のドレッシング交換を必要とする,,column_display_text連動
R234,N09,display,19,wound_exudate_e6,==,1,boolean,1,2,sum,flag,褥瘡滲出液　多量・1日2回以上のドレッシング交換を必要とする,,column_display_text連動
R235,N09,display,20,wound_size_s3,==,1,boolean,1,2,sum,flag,褥瘡大きさ　4未満（長径cm×短径（長径と直行する最長径）cm）,,column_display_text連動
R236,N09,display,21,wound_size_s6,==,1,boolean,1,2,sum,flag,褥瘡大きさ　4以上16未満,,column_display_text連動
R237,N09,display,22,wound_size_s8,==,1,boolean,1,2,sum,flag,褥瘡大きさ　16以上36未満,,column_display_text連動
R238,N09,display,23,wound_size_s9,==,1,boolean,1,2,sum,flag,褥瘡大きさ　36以上64未満,,column_display_text連動
R239,N09,display,24,wound_size_s12,==,1,boolean,1,2,sum,flag,褥瘡大きさ　64以上100未満,,column_display_text連動
R240,N09,display,25,wound_size_s15,==,1,boolean,1,2,sum,flag,褥瘡大きさ　100以上,,column_display_text連動
R241,N09,display,26,wound_infection_i1,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　局所の炎症兆候あり（創周囲の発赤・腫脹・熱感・疼痛）,,column_display_text連動
R242,N09,display,27,wound_infection_i3,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　臨床的定着疑い（創面にぬめりがあり、浸出液が多い。肉芽があれば、浮腫性で脆弱など）※5,,column_display_text連動
R243,N09,display,28,wound_infection_i3c,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　局所の明らかな感染徴候あり（炎症兆候、膿、悪臭など）,,column_display_text連動
R244,N09,display,29,wound_infection_i9,==,1,boolean,1,2,sum,flag,褥瘡炎症・感染　全身的影響あり,,column_display_text連動
R245,N09,display,30,wound_granulation_g1,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の90%以上を占める,,column_display_text連動
R246,N09,display,31,wound_granulation_g3,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の50%以上90%未満を占める,,column_display_text連動
R247,N09,display,32,wound_granulation_g4,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の10%以上50%未満を占める,,column_display_text連動
R248,N09,display,33,wound_granulation_g5,==,1,boolean,1,2,sum,flag,褥瘡肉芽組織　良性肉芽が創面の10%未満を占める,,column_display_text連動
